Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,cluster_15_DOWN,0.5354090354090354,2.132414078393976,0.0028368794326241137,0.12060919952822932,0.094,13/22,33.33%,ph-lung-6912-p_65;ph-lung-6689-p_29;healthy-6620-p_6;healthy-6819-p_19;healthy-6655-p_27;healthy-6667-p_49;healthy-6818-p_59;pah-6660-p_13;pah-6712-p_17;pah-6858-p_7;healthy-6960-p_32;healthy-6968-p_15;healthy-6688-p_56
prerank,cluster_57_UP,0.5205566097406705,1.9991124037687635,0.0058823529411764705,0.15411175495273746,0.223,14/17,50.00%,ph-lung-6912-p_65;healthy-6620-p_6;healthy-6819-p_19;healthy-6667-p_49;healthy-6818-p_59;healthy-6743-p_63;pah-6712-p_17;healthy-6968-p_15;healthy-6688-p_56;ph-lung-6885-p_58;ph-lung-6898-p_8;pah-6904-p_25;pah-6744-p_2;pah-6863-p_3
prerank,cluster_137_UP,0.41478696741854637,1.6168305552853977,0.050946142649199416,0.7960845312775984,0.82,14/20,50.00%,ph-lung-6754-p_20;ph-lung-6689-p_29;healthy-6620-p_6;healthy-6819-p_19;healthy-6655-p_27;healthy-6667-p_49;healthy-6818-p_59;healthy-6743-p_63;pah-6872-p_4;healthy-6688-p_56;ph-lung-6932-p_21;ph-lung-6949-p_66;pah-6744-p_2;pah-6863-p_3
prerank,cluster_85_UP,0.39176470588235296,1.5252725380859822,0.0611353711790393,0.9203630583047024,0.919,20/23,68.75%,ph-lung-6912-p_65;ph-lung-6689-p_29;healthy-6620-p_6;healthy-6819-p_19;pah-6660-p_13;healthy-6960-p_32;healthy-6968-p_15;healthy-6688-p_56;ph-lung-6825-p_52;ph-lung-6898-p_8;ph-lung-6949-p_66;pah-6904-p_25;pah-6744-p_2;pah-6942-p_9;ph-lung-6747-p_46;ph-lung-6749-p_57;ph-lung-6649-p_33;pah-6751-p_24;pah-6922-p_35;ph-lung-6976-p_12
prerank,cluster_130_UP,0.40909090909090906,1.4976364912572941,0.07569141193595343,0.8346922380048886,0.947,5/15,10.42%,ph-lung-6912-p_65;ph-lung-6754-p_20;ph-lung-6689-p_29;healthy-6620-p_6;healthy-6819-p_19
prerank,cluster_104_UP,0.38098404255319135,1.4438337309774767,0.08997050147492626,0.8795218478824448,0.978,12/16,52.08%,ph-lung-6912-p_65;healthy-6819-p_19;healthy-6667-p_49;healthy-6818-p_59;pah-6660-p_13;healthy-6743-p_63;healthy-6968-p_15;ph-lung-6898-p_8;ph-lung-6949-p_66;pah-6904-p_25;pah-6744-p_2;pah-6942-p_9
prerank,cluster_93_UP,-0.3361702127659575,-1.4089914962033536,0.11585365853658537,1.0,0.872,17/18,75.00%,pah-6634-p_28;pah-6890-p_47;pah-6691-p_23;pah-6875-p_60;pah-6608-p_16;healthy-6658-p_22;healthy-6935-p_54;ph-lung-6952-p_36;pah-6751-p_24;ph-lung-6678-p_42;pah-6942-p_9;pah-6863-p_3;pah-6904-p_25;ph-lung-6898-p_8;ph-lung-6885-p_58;healthy-6968-p_15;healthy-6960-p_32
prerank,cluster_53_UP,-0.3083333333333333,-1.3954193555758991,0.10158730158730159,1.0,0.882,16/24,50.00%,pah-6634-p_28;pah-6803-p_50;pah-6691-p_23;pah-6824-p_34;pah-6875-p_60;pah-6608-p_16;healthy-6884-p_64;healthy-6658-p_22;pah-6637-p_41;ph-lung-6755-p_1;pah-6751-p_24;ph-lung-6662-p_55;ph-lung-6649-p_33;ph-lung-6678-p_42;ph-lung-6749-p_57;ph-lung-6747-p_46
prerank,cluster_77_UP,0.3485221674876847,1.366924790960681,0.11965811965811966,1.0,0.993,14/20,52.08%,ph-lung-6912-p_65;healthy-6819-p_19;healthy-6655-p_27;healthy-6818-p_59;pah-6660-p_13;healthy-6743-p_63;ph-lung-6825-p_52;ph-lung-6885-p_58;ph-lung-6898-p_8;ph-lung-6932-p_21;ph-lung-6949-p_66;pah-6904-p_25;pah-6863-p_3;pah-6942-p_9
prerank,cluster_61_DOWN,0.3485221674876847,1.3463574799814741,0.14285714285714285,0.9859323453498112,0.996,14/20,52.08%,ph-lung-6912-p_65;healthy-6819-p_19;healthy-6818-p_59;pah-6712-p_17;pah-6872-p_4;healthy-6960-p_32;healthy-6968-p_15;ph-lung-6825-p_52;ph-lung-6898-p_8;ph-lung-6932-p_21;ph-lung-6949-p_66;pah-6904-p_25;pah-6744-p_2;pah-6942-p_9
prerank,cluster_109_DOWN,0.3366771159874608,1.3108297915874023,0.1744868035190616,1.0,0.997,9/19,29.17%,ph-lung-6912-p_65;healthy-6620-p_6;healthy-6667-p_49;healthy-6818-p_59;pah-6660-p_13;healthy-6743-p_63;pah-6872-p_4;pah-6858-p_7;healthy-6960-p_32
prerank,cluster_70_DOWN,0.33413461538461536,1.2997327339741938,0.16521739130434782,0.9411346426678974,0.999,15/22,52.08%,ph-lung-6912-p_65;healthy-6819-p_19;healthy-6655-p_27;healthy-6818-p_59;pah-6660-p_13;healthy-6743-p_63;healthy-6968-p_15;ph-lung-6885-p_58;ph-lung-6898-p_8;ph-lung-6932-p_21;ph-lung-6949-p_66;pah-6904-p_25;pah-6744-p_2;pah-6863-p_3;pah-6942-p_9
prerank,cluster_139_UP,0.33449883449883455,1.297068765626865,0.17354196301564723,0.8638438122054347,0.999,16/22,56.25%,ph-lung-6912-p_65;ph-lung-6754-p_20;healthy-6819-p_19;healthy-6818-p_59;pah-6660-p_13;healthy-6743-p_63;pah-6872-p_4;pah-6858-p_7;ph-lung-6825-p_52;ph-lung-6898-p_8;ph-lung-6932-p_21;ph-lung-6949-p_66;pah-6863-p_3;pah-6942-p_9;ph-lung-6747-p_46;ph-lung-6749-p_57
prerank,cluster_101_DOWN,0.3256410256410257,1.2919439711665899,0.17372262773722627,0.8074913537197523,0.999,10/24,29.17%,ph-lung-6754-p_20;ph-lung-6689-p_29;healthy-6620-p_6;healthy-6655-p_27;healthy-6667-p_49;healthy-6743-p_63;pah-6712-p_17;pah-6872-p_4;pah-6858-p_7;healthy-6960-p_32
prerank,cluster_68_UP,0.3248484848484849,1.2820209915416425,0.16964285714285715,0.7726941024720625,0.999,10/23,29.17%,ph-lung-6912-p_65;ph-lung-6754-p_20;healthy-6620-p_6;healthy-6667-p_49;pah-6660-p_13;healthy-6743-p_63;pah-6712-p_17;pah-6872-p_4;pah-6858-p_7;healthy-6960-p_32
prerank,cluster_79_UP,0.33576199149969643,1.2758455091221734,0.19718309859154928,0.7350050424764542,0.999,8/21,20.83%,ph-lung-6912-p_65;healthy-6620-p_6;healthy-6819-p_19;healthy-6655-p_27;healthy-6667-p_49;healthy-6818-p_59;pah-6660-p_13;healthy-6743-p_63
prerank,cluster_75_UP,-0.29310344827586204,-1.2694188230597103,0.19218241042345277,1.0,0.958,11/19,37.50%,ph-lung-6980-p_26;pah-6634-p_28;pah-6608-p_16;healthy-6884-p_64;healthy-6658-p_22;pah-6637-p_41;healthy-6935-p_54;ph-lung-6755-p_1;ph-lung-6952-p_36;ph-lung-6976-p_12;pah-6922-p_35
prerank,cluster_35_UP,-0.28333333333333344,-1.255376990935134,0.2054794520547945,1.0,0.965,18/22,66.67%,pah-6634-p_28;pah-6803-p_50;pah-6691-p_23;pah-6824-p_34;pah-6875-p_60;healthy-6658-p_22;pah-6637-p_41;pah-6922-p_35;pah-6751-p_24;ph-lung-6662-p_55;ph-lung-6649-p_33;ph-lung-6678-p_42;ph-lung-6749-p_57;ph-lung-6747-p_46;pah-6863-p_3;pah-6904-p_25;ph-lung-6932-p_21;ph-lung-6885-p_58
prerank,cluster_122_UP,0.31333333333333335,1.2256501773801831,0.21666666666666667,0.8228227612259201,1.0,11/18,45.83%,ph-lung-6912-p_65;healthy-6620-p_6;healthy-6667-p_49;healthy-6818-p_59;healthy-6743-p_63;pah-6858-p_7;healthy-6960-p_32;ph-lung-6825-p_52;ph-lung-6898-p_8;ph-lung-6949-p_66;pah-6904-p_25
prerank,cluster_100_UP,-0.2711640211640211,-1.224963580672903,0.22570532915360503,1.0,0.978,13/20,47.92%,pah-6634-p_28;pah-6803-p_50;pah-6691-p_23;pah-6824-p_34;pah-6608-p_16;healthy-6658-p_22;pah-6637-p_41;ph-lung-6755-p_1;ph-lung-6976-p_12;pah-6751-p_24;ph-lung-6662-p_55;ph-lung-6678-p_42;ph-lung-6749-p_57
prerank,cluster_55_UP,0.28365384615384615,1.1146185628368326,0.35437589670014347,1.0,1.0,20/22,77.08%,ph-lung-6912-p_65;healthy-6819-p_19;healthy-6818-p_59;healthy-6743-p_63;healthy-6968-p_15;healthy-6688-p_56;ph-lung-6885-p_58;ph-lung-6898-p_8;ph-lung-6932-p_21;ph-lung-6949-p_66;pah-6904-p_25;pah-6744-p_2;pah-6863-p_3;pah-6942-p_9;pah-6751-p_24;pah-6922-p_35;ph-lung-6976-p_12;ph-lung-6952-p_36;ph-lung-6822-p_18;healthy-6935-p_54
